month,FlightNum,AirTime (in Hrs),Origin,Dest,Distance,Cancelled,Cancellation Code,Diverted,ArrDelay,start_date
Jun,3837,47,DAL,SAT,248,0,,No,-10,6/21/2018
Jun,30,73,DAL,STL,546,0,,No,-11,6/22/2018
Jun,87,77,DAL,STL,546,0,,No,-6,6/23/2018
Jun,141,74,DAL,STL,546,0,,No,-3,6/24/2018
Jun,146,74,DAL,STL,546,0,,No,-7,6/25/2018
Jun,974,77,DAL,STL,546,0,,No,0,6/26/2018
Jun,1156,70,DAL,STL,546,0,,Yes,0,6/27/2018
Jun,1835,78,DAL,STL,546,0,,No,-7,6/28/2018
Jun,3949,74,DAL,STL,546,0,,No,2,6/29/2018
Jun,16,48,DAL,TUL,237,0,,No,8,6/30/2018
Jul,271,39,DAL,TUL,237,0,,Yes,6,7/1/2018
Jul,1430,38,DAL,TUL,237,0,,No,-3,7/2/2018
Jul,2353,37,DAL,TUL,237,0,,No,-6,7/3/2018
Jul,2880,40,DAL,TUL,237,0,,No,6,7/4/2018
Jul,3488,42,DAL,TUL,237,0,,Yes,-4,7/5/2018
Jul,3947,45,DAL,TUL,237,0,,No,2,7/6/2018
Jul,806,51,DEN,ABQ,349,0,,No,0,7/7/2018
Jul,1001,52,DEN,ABQ,349,0,,No,-12,7/8/2018
Jul,1944,49,DEN,ABQ,349,0,,No,-8,7/9/2018
Jul,85,50,DEN,AMA,358,0,,No,-11,7/10/2018
Jul,1582,50,DEN,AMA,358,0,,No,-2,7/11/2018
Jul,1856,101,DEN,AUS,775,0,,No,7,7/12/2018
Jul,1262,120,DEN,BNA,1013,0,,Yes,6,7/13/2018
Jul,1502,121,DEN,BNA,1013,0,,No,-12,7/14/2018
Jul,157,174,DEN,BWI,1491,0,,No,-8,7/15/2018
Jul,494,169,DEN,BWI,1491,0,,No,0,7/16/2018
Jul,557,173,DEN,BWI,1491,0,,Yes,-11,7/17/2018
Jul,720,113,DEN,HOU,883,0,,No,-12,7/18/2018
Jul,1227,110,DEN,HOU,883,0,,No,-15,7/19/2018
Jul,2907,110,DEN,HOU,883,0,,No,0,7/20/2018
Jul,136,94,DEN,LAS,629,0,,Yes,-2,7/21/2018
Jul,341,94,DEN,LAS,629,0,,No,7,7/22/2018
Jul,510,94,DEN,LAS,629,0,,No,0,7/23/2018
Jul,900,94,DEN,LAS,629,0,,No,-2,7/24/2018
Jul,1636,94,DEN,LAS,629,0,,No,-2,7/25/2018
Jul,2367,96,DEN,LAS,629,0,,No,0,7/26/2018
Jul,3328,96,DEN,LAS,629,0,,No,9,7/27/2018
Jul,515,68,DEN,MCI,533,0,,No,-11,7/28/2018
Jul,1488,69,DEN,MCI,533,0,,Yes,-12,7/29/2018
Jul,1568,72,DEN,MCI,533,0,,No,0,7/30/2018
Jul,2039,76,DEN,MCI,533,0,,No,0,7/31/2018
Aug,706,173,DEN,MCO,1545,0,,No,0,8/1/2018
Aug,992,178,DEN,MCO,1545,0,,Yes,-15,8/2/2018
Aug,223,110,DEN,MDW,895,0,,No,-10,8/3/2018
Aug,255,110,DEN,MDW,895,0,,No,0,8/4/2018
Aug,1218,107,DEN,MDW,895,0,,No,-3,8/5/2018
Aug,1585,106,DEN,MDW,895,0,,Yes,0,8/6/2018
Aug,2786,109,DEN,MDW,895,0,,No,0,8/7/2018
Aug,3050,112,DEN,MDW,895,0,,No,4,8/8/2018
Aug,96,172,DEN,OAK,957,0,,No,0,8/9/2018
Aug,689,150,DEN,OAK,957,0,,No,0,8/10/2018
Aug,1049,153,DEN,OAK,957,0,,No,8,8/11/2018
Aug,1063,154,DEN,OAK,957,0,,No,0,8/12/2018
Aug,2821,146,DEN,OAK,957,0,,No,-7,8/13/2018
Aug,1609,72,DEN,OKC,495,0,,Yes,-2,8/14/2018
Aug,1760,71,DEN,OKC,495,0,,No,0,8/15/2018
Aug,123,95,DEN,PHX,602,0,,No,0,8/16/2018
Aug,381,84,DEN,PHX,602,0,,No,0,8/17/2018
Aug,984,105,DEN,PHX,602,0,,Yes,0,8/18/2018
Aug,1237,91,DEN,PHX,602,0,,No,-1,8/19/2018
Aug,2707,92,DEN,PHX,602,0,,No,-6,8/20/2018
Aug,2970,85,DEN,PHX,602,0,,No,2,8/21/2018
Aug,454,150,DEN,SEA,1024,0,,Yes,1,8/22/2018
Aug,977,154,DEN,SEA,1024,0,,No,0,8/23/2018
Aug,1235,154,DEN,SEA,1024,0,,No,-12,8/24/2018
Aug,2124,159,DEN,SEA,1024,0,,No,0,8/25/2018
Aug,130,81,DEN,SLC,391,0,,No,0,8/26/2018
Aug,622,72,DEN,SLC,391,0,,No,-17,8/27/2018
Aug,1852,77,DEN,SLC,391,0,,No,0,8/28/2018
Aug,2360,74,DEN,SLC,391,0,,No,-6,8/29/2018
Aug,3331,78,DEN,SLC,391,0,,Yes,0,8/30/2018
Aug,963,187,DEN,TPA,1506,0,,No,0,8/31/2018
Sep,260,67,DTW,BNA,457,0,,No,-17,9/1/2018
Sep,570,67,DTW,BNA,457,0,,No,-3,9/2/2018
Sep,3136,67,DTW,BNA,457,0,,Yes,-2,9/3/2018
Sep,426,67,DTW,BWI,408,0,,No,-2,9/4/2018
Sep,3054,64,DTW,BWI,408,0,,No,-2,9/5/2018
Sep,3771,64,DTW,BWI,408,0,,No,-8,9/6/2018
Sep,3949,66,DTW,BWI,408,0,,Yes,-2,9/7/2018
Sep,424,131,DTW,MCO,957,0,,No,-16,9/8/2018
Sep,1515,127,DTW,MCO,957,0,,No,0,9/9/2018
Sep,19,44,DTW,MDW,229,0,,No,-9,9/10/2018
Sep,49,45,DTW,MDW,229,0,,No,0,9/11/2018
Sep,581,45,DTW,MDW,229,0,,No,-12,9/12/2018
Sep,640,44,DTW,MDW,229,0,,No,-11,9/13/2018
Sep,1023,45,DTW,MDW,229,0,,No,5,9/14/2018
Sep,1654,NA,DTW,MDW,229,1,1,No,,9/15/2018
Sep,3413,49,DTW,MDW,229,0,,No,-9,9/16/2018
Sep,3491,45,DTW,MDW,229,0,,No,-1,9/17/2018
